destination_nom,destination_code_m49,niveau,annee,sexe,personnes_nees_en_haiti,base_estimation,couverture_source,source_id,licence,attribution,millesime,date_extraction
South America,931,ensemble,2010,tous,21582,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2015,tous,49512,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2020,tous,242530,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2024,tous,288784,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,1990,hommes,6330,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,1995,hommes,6912,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2000,hommes,7530,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2005,hommes,7830,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2010,hommes,10124,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2015,hommes,26982,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2020,hommes,157416,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2024,hommes,178105,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,1990,femmes,5408,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,1995,femmes,6412,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2000,femmes,7444,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2005,femmes,8819,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2010,femmes,11458,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2015,femmes,22530,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2020,femmes,85114,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
South America,931,ensemble,2024,femmes,110679,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1990,tous,12,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1995,tous,12,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2000,tous,12,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2005,tous,13,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2010,tous,257,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2015,tous,606,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2020,tous,1198,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2024,tous,1790,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1990,hommes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1995,hommes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2000,hommes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2005,hommes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2010,hommes,118,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2015,hommes,278,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2020,hommes,528,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2024,hommes,770,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1990,femmes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,1995,femmes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2000,femmes,7,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2005,femmes,7,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2010,femmes,139,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2015,femmes,328,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2020,femmes,670,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Argentina,32,pays,2024,femmes,1020,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1990,tous,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1995,tous,7,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2000,tous,7,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2005,tous,10,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2010,tous,13,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2015,tous,16,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2020,tous,16,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2024,tous,18,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1990,hommes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1995,hommes,4,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2000,hommes,2,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2005,hommes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2010,hommes,9,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2015,hommes,10,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2020,hommes,11,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2024,hommes,12,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1990,femmes,1,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,1995,femmes,3,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2000,femmes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2005,femmes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2010,femmes,4,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2015,femmes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2020,femmes,5,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Bolivia (Plurinational State of),68,pays,2024,femmes,6,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
