indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-008,HTC-0541,HT0541,Dessalines,Desalin,Artibonite,93965,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0342,HT0342,Dondon,Dondon,Nord,18108,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0512,HT0512,Ennery,Ènri,Artibonite,26574,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0412,HT0412,Ferrier,Ferye,Nord-Est,8310,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-1013,HT1013,Fonds des Nègres,Fon dènèg,Nippes,20048,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0135,HT0135,Fonds-Verrettes,Fonvèrèt,Ouest,26868,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0411,HT0411,Fort-Liberté,Fòlibète,Nord-Est,20243,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0133,HT0133,Ganthier,Gantye,Ouest,31871,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0511,HT0511,Gonaïves,Gonayiv,Artibonite,191139,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0232,HT0232,Grand Gosier,Gran Gozye,Sud-Est,13023,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-1032,HT1032,Grand-Boucan,Gran Boukan,Nippes,3208,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0123,HT0123,Grand-Goâve,Gran Gwav,Ouest,82956,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0331,HT0331,Grande Rivière Du Nord,Grann Rivyè dinò,Nord,22368,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0543,HT0543,Grande Saline,Grand Salin,Artibonite,11415,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0116,HT0116,Gressier,Gresye,Ouest,1969,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,aberrant
IND-POP-008,HTC-0521,HT0521,Gros Morne,Gro Mòn,Artibonite,83274,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0611,HT0611,Hinche,Ench,Centre,82587,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0211,HT0211,Jacmel,Jakmèl,Sud-Est,131569,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0934,HT0934,Jean Rabel,Jan Rabèl,Nord-Ouest,79133,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0811,HT0811,Jérémie,Jeremi,Grande'Anse,79771,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0115,HT0115,Kenscoff,Kenskòf,Ouest,31283,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
