pays,code_pays,vague,mode_de_collecte,variable,theme,indicateur,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_grappes,effet_de_plan,ponderation,pose_verifie_sur_le_questionnaire,passeport,source_id,source,licence,date_extraction
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,40.6689,33.7951,47.5428,3.5071,251,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,41.8736,38.3708,45.3764,1.7871,289,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,43.9858,40.3778,47.5938,1.8408,751,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,42.9655,40.204,45.727,1.4089,725,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,43.4846,41.0516,45.9177,1.2413,1476,62,2.9,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,42.7793,39.632,45.9265,1.6057,367,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,44.0184,37.6704,50.3664,3.2388,326,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,47.6534,39.3093,55.9976,4.2572,277,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,46.1364,43.2153,49.0574,1.4903,220,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,37.704,33.5392,41.8687,2.1249,286,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,35.2992,32.5628,38.0356,1.3961,768,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,32.4079,30.5969,34.2189,0.924,1177,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,33.8962,32.142,35.6505,0.895,1945,88,1.33,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,28.4238,26.063,30.7846,1.2045,650,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,36.4836,33.5059,39.4613,1.5192,398,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,37.0528,33.9506,40.1549,1.5827,456,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,37.2331,30.6684,43.7978,3.3493,182,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,32.1143,26.8587,37.3699,2.6814,259,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,28.1246,25.3099,30.9392,1.436,1391,1391,1.0,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,21.8493,17.0007,26.6979,2.4738,362,1391,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,31.5539,24.4713,38.6365,3.6136,178,1391,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,27.7018,21.3402,34.0634,3.2457,258,1391,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,30.9505,22.6003,39.3007,4.2603,161,1391,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2023,téléphone,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,29.6463,23.3506,35.9419,3.2121,345,1391,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,54.4595,50.3885,58.5305,2.077,370,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,49.1756,47.1952,51.1559,1.0104,1031,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,République dominicaine,50.571,48.5562,52.5858,1.028,1401,57,1.47,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,48.0496,44.4347,51.6646,1.8443,376,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,44.0578,41.7351,46.3805,1.1851,1049,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,République dominicaine,45.1111,43.074,47.1482,1.0393,1425,60,1.82,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Este,46.9109,42.905,50.9169,2.0438,232,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Metropolitana,42.3534,37.9768,46.73,2.233,449,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Norte,44.7386,41.197,48.2801,1.8069,510,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sur,49.4302,44.0514,54.809,2.7443,234,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,46.0577,43.4001,48.7153,1.3559,520,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,44.3158,41.9679,46.6636,1.1979,950,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,République dominicaine,44.932,43.1816,46.6824,0.8931,1470,55,1.35,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Este,53.4608,47.6719,59.2498,2.9535,183,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Metropolitana,44.6742,41.3339,48.0145,1.7042,532,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Norte,42.0065,39.3823,44.6307,1.3389,515,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sur,45.2778,41.0759,49.4796,2.1438,240,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,44.4444,40.8237,48.0652,1.8473,369,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,38.7054,36.8197,40.591,0.9621,1120,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,République dominicaine,40.1276,38.3722,41.883,0.8956,1489,63,1.38,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Este,42.4561,37.5085,47.4038,2.5243,190,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
